album_name,track_title,track_n,lyric,line
evermore (deluxe version),​coney island,9,Over and over,50
evermore (deluxe version),​coney island,9,Lost again with no surprises,51
evermore (deluxe version),​coney island,9,Disappointments close your eyes,52
evermore (deluxe version),​coney island,9,And it gets colder and colder,53
evermore (deluxe version),​coney island,9,When the sun goes down,54
evermore (deluxe version),​coney island,9,When the sun goes down,55
evermore (deluxe version),​coney island,9,The sight that flashed before me was your face,56
evermore (deluxe version),​coney island,9,When the sun goes down,57
evermore (deluxe version),​coney island,9,But I think that I forgot to say your name,58
evermore (deluxe version),​coney island,9,Over and over,59
evermore (deluxe version),​coney island,9,Sorry for not making you my making you my,60
evermore (deluxe version),​coney island,9,Making you my centerfold,61
evermore (deluxe version),​ivy,10,Hows one to know,1
evermore (deluxe version),​ivy,10,Id meet you where the spirit meets the bones,2
evermore (deluxe version),​ivy,10,In a faithforgotten land,3
evermore (deluxe version),​ivy,10,In from the snow,4
evermore (deluxe version),​ivy,10,Your touch brought forth an incandescent glow,5
evermore (deluxe version),​ivy,10,Tarnished but so grand,6
evermore (deluxe version),​ivy,10,And the old widow goes to the stone every day,7
evermore (deluxe version),​ivy,10,But I dont I just sit here and wait,8
evermore (deluxe version),​ivy,10,Grieving for the living,9
evermore (deluxe version),​ivy,10,Oh goddamn,10
evermore (deluxe version),​ivy,10,My pain fits in the palm of your freezing hand,11
evermore (deluxe version),​ivy,10,Taking mine but its been promised to another,12
evermore (deluxe version),​ivy,10,Oh I cant,13
evermore (deluxe version),​ivy,10,Stop you putting roots in my dreamland,14
evermore (deluxe version),​ivy,10,My house of stone your ivy grows,15
evermore (deluxe version),​ivy,10,And now Im covered in you,16
evermore (deluxe version),​ivy,10,I wish to know,17
evermore (deluxe version),​ivy,10,The fatal flaw that makes you long to be,18
evermore (deluxe version),​ivy,10,Magnificently cursed,19
evermore (deluxe version),​ivy,10,Hes in the room,20
evermore (deluxe version),​ivy,10,Your opal eyes are all I wish to see,21
evermore (deluxe version),​ivy,10,He wants whats only yours,22
evermore (deluxe version),​ivy,10,Oh goddamn,23
evermore (deluxe version),​ivy,10,My pain fits in the palm of your freezing hand,24
evermore (deluxe version),​ivy,10,Taking mine but its been promised to another,25
evermore (deluxe version),​ivy,10,Oh I cant,26
evermore (deluxe version),​ivy,10,Stop you putting roots in my dreamland,27
evermore (deluxe version),​ivy,10,My house of stone your ivy grows,28
evermore (deluxe version),​ivy,10,And now Im covered,29
evermore (deluxe version),​ivy,10,Clover blooms in the fields,30
evermore (deluxe version),​ivy,10,Spring breaks loose the time is near,31
evermore (deluxe version),​ivy,10,What would he do if he found us out,32
evermore (deluxe version),​ivy,10,Crescent moon coast is clear,33
evermore (deluxe version),​ivy,10,Spring breaks loose but so does fear,34
evermore (deluxe version),​ivy,10,Hes gonna burn this house to the ground,35
evermore (deluxe version),​ivy,10,Hows one to know,36
evermore (deluxe version),​ivy,10,Id live and die for moments that we stole,37
evermore (deluxe version),​ivy,10,On begged and borrowed time,38
evermore (deluxe version),​ivy,10,So tell me to run,39
evermore (deluxe version),​ivy,10,Or dare to sit and watch what well become,40
evermore (deluxe version),​ivy,10,And drink my husbands wine,41
evermore (deluxe version),​ivy,10,Oh goddamn,42
evermore (deluxe version),​ivy,10,My pain fits in the palm of your freezing hand,43
evermore (deluxe version),​ivy,10,Taking mine but its been promised to another,44
evermore (deluxe version),​ivy,10,Oh I cant,45
evermore (deluxe version),​ivy,10,Stop you putting roots in my dreamland,46
evermore (deluxe version),​ivy,10,My house of stone your ivy grows,47
evermore (deluxe version),​ivy,10,And now Im covered in you,48
evermore (deluxe version),​ivy,10,And Im covered in you,49
evermore (deluxe version),​ivy,10,So yeah its a fire,50
evermore (deluxe version),​ivy,10,Its a goddamn blaze in the dark,51
evermore (deluxe version),​ivy,10,And you started it,52
evermore (deluxe version),​ivy,10,You started it,53
evermore (deluxe version),​ivy,10,So yeah its a war,54
evermore (deluxe version),​ivy,10,Its the goddamn fight of my life,55
evermore (deluxe version),​ivy,10,And you started it,56
evermore (deluxe version),​ivy,10,You started it,57
evermore (deluxe version),​ivy,10,Oh I cant,58
evermore (deluxe version),​ivy,10,Stop you putting roots in my dreamland,59
evermore (deluxe version),​ivy,10,My house of stone your ivy grows,60
evermore (deluxe version),​ivy,10,And now Im covered,61
evermore (deluxe version),​ivy,10,In you in you,62
evermore (deluxe version),​ivy,10,Now Im covered in you,63
evermore (deluxe version),​ivy,10,In you,64
evermore (deluxe version),cowboy like me,11,And the tennis court was covered up,1
evermore (deluxe version),cowboy like me,11,With some tentlike thing,2
evermore (deluxe version),cowboy like me,11,And you asked me to dance,3
evermore (deluxe version),cowboy like me,11,But I said Dancin is a dangerous game,4
evermore (deluxe version),cowboy like me,11,Oh I thought,5
evermore (deluxe version),cowboy like me,11,This is gonna be one of those things,6
evermore (deluxe version),cowboy like me,11,Now I know,7
evermore (deluxe version),cowboy like me,11,Im never gonna love again,8
evermore (deluxe version),cowboy like me,11,Ive got some tricks up my sleeve,9
evermore (deluxe version),cowboy like me,11,Takes one to know one,10
evermore (deluxe version),cowboy like me,11,Youre a cowboy like me,11
evermore (deluxe version),cowboy like me,11,Never wanted love,12
evermore (deluxe version),cowboy like me,11,Just a fancy car,13
evermore (deluxe version),cowboy like me,11,Now Im waiting by the phone,14
evermore (deluxe version),cowboy like me,11,Like Im sitting in an airport bar,15
evermore (deluxe version),cowboy like me,11,You had some tricks up your sleeve,16
evermore (deluxe version),cowboy like me,11,Takes one to know one,17
evermore (deluxe version),cowboy like me,11,Youre a cowboy like me,18
evermore (deluxe version),cowboy like me,11,Perched in the dark,19
evermore (deluxe version),cowboy like me,11,Telling all the rich folks anything they wanna hear,20
evermore (deluxe version),cowboy like me,11,Like it could be love,21
evermore (deluxe version),cowboy like me,11,I could be the way forward,22
evermore (deluxe version),cowboy like me,11,Only if they pay for it,23
evermore (deluxe version),cowboy like me,11,Youre a bandit like me,24
evermore (deluxe version),cowboy like me,11,Eyes full of stars,25
evermore (deluxe version),cowboy like me,11,Hustling for the good life,26
evermore (deluxe version),cowboy like me,11,Never thought Id meet you here,27
evermore (deluxe version),cowboy like me,11,It could be love,28
evermore (deluxe version),cowboy like me,11,We could be the way forward,29
evermore (deluxe version),cowboy like me,11,And I know Ill pay for it,30
evermore (deluxe version),cowboy like me,11,Youre a cowboy like me,31
evermore (deluxe version),cowboy like me,11,Perched in the dark,32
evermore (deluxe version),cowboy like me,11,Telling all the rich folks anything they wanna hear,33
evermore (deluxe version),cowboy like me,11,Like it could be love,34
evermore (deluxe version),cowboy like me,11,I could be the way forward,35
evermore (deluxe version),cowboy like me,11,Only if they pay for it,36
evermore (deluxe version),cowboy like me,11,Youre a bandit like me,37
evermore (deluxe version),cowboy like me,11,Eyes full of stars,38
evermore (deluxe version),cowboy like me,11,Hustling for the good life,39
evermore (deluxe version),cowboy like me,11,Never thought Id meet you here,40
evermore (deluxe version),cowboy like me,11,It could be love,41
evermore (deluxe version),cowboy like me,11,We could be the way forward,42
evermore (deluxe version),cowboy like me,11,And I know Ill pay for it,43
evermore (deluxe version),cowboy like me,11,And the skeletons in both our closets,44
evermore (deluxe version),cowboy like me,11,Plotted hard to fuck this up,45
evermore (deluxe version),cowboy like me,11,And the old men that Ive swindled,46
evermore (deluxe version),cowboy like me,11,Really did believe I was the one,47
evermore (deluxe version),cowboy like me,11,And the ladies lunching have their stories about,48
evermore (deluxe version),cowboy like me,11,When you passed through town,49
evermore (deluxe version),cowboy like me,11,But that was all before I locked it down,50
evermore (deluxe version),cowboy like me,11,Now you hang from my lips,51
evermore (deluxe version),cowboy like me,11,Like the Gardens of Babylon,52
evermore (deluxe version),cowboy like me,11,With your boots beneath my bed,53
evermore (deluxe version),cowboy like me,11,Forever is the sweetest con,54
evermore (deluxe version),cowboy like me,11,Ive had some tricks up my sleeve,55
evermore (deluxe version),cowboy like me,11,Takes one to know one,56
evermore (deluxe version),cowboy like me,11,Youre a cowboy like me,57
evermore (deluxe version),cowboy like me,11,And Im never gonna love again,58
evermore (deluxe version),cowboy like me,11,Im never gonna love again,59
evermore (deluxe version),cowboy like me,11,Im never gonna love again,60
evermore (deluxe version),​l​ong story short,12,Fatefully,1
evermore (deluxe version),​l​ong story short,12,I tried to pick my battles til the battle picked me,2
evermore (deluxe version),​l​ong story short,12,Misery,3
evermore (deluxe version),​l​ong story short,12,Like the war of words I shouted in my sleep,4
evermore (deluxe version),​l​ong story short,12,And you passed right by,5
evermore (deluxe version),​l​ong story short,12,I was in the alley surrounded on all sides,6
evermore (deluxe version),​l​ong story short,12,The knife cuts both ways,7
evermore (deluxe version),​l​ong story short,12,If the shoe fits walk in it til your high heels break,8
evermore (deluxe version),​l​ong story short,12,And I fell from the pedestal,9
evermore (deluxe version),​l​ong story short,12,Right down the rabbit hole,10
evermore (deluxe version),​l​ong story short,12,Long story short it was a bad time,11
evermore (deluxe version),​l​ong story short,12,Pushed from the precipice,12
evermore (deluxe version),​l​ong story short,12,Clung to the nearest lips,13
evermore (deluxe version),​l​ong story short,12,Long story short it was the wrong guy,14
evermore (deluxe version),​l​ong story short,12,Now Im all about you,15
evermore (deluxe version),​l​ong story short,12,Im all about you ah,16
evermore (deluxe version),​l​ong story short,12,Yeah yeah,17
evermore (deluxe version),​l​ong story short,12,Im all about you ah,18
evermore (deluxe version),​l​ong story short,12,Yeah yeah,19
evermore (deluxe version),​l​ong story short,12,Actually,20
evermore (deluxe version),​l​ong story short,12,I always felt I must look better in the rear view,21
evermore (deluxe version),​l​ong story short,12,Missing me,22
evermore (deluxe version),​l​ong story short,12,At the golden gates they once held the keys to,23
evermore (deluxe version),​l​ong story short,12,When I dropped my sword,24
evermore (deluxe version),​l​ong story short,12,I threw it in the bushes and knocked on your door,25
evermore (deluxe version),​l​ong story short,12,And we live in peace,26
evermore (deluxe version),​l​ong story short,12,But if someone comes at us this time Im ready,27
evermore (deluxe version),​l​ong story short,12,Cause I fell from the pedestal,28
evermore (deluxe version),​l​ong story short,12,Right down the rabbit hole,29
evermore (deluxe version),​l​ong story short,12,Long story short it was a bad time,30
evermore (deluxe version),​l​ong story short,12,Pushed from the precipice,31
evermore (deluxe version),​l​ong story short,12,Clung to the nearest lips,32
evermore (deluxe version),​l​ong story short,12,Long story short it was the wrong guy,33
evermore (deluxe version),​l​ong story short,12,Now Im all about you,34
evermore (deluxe version),​l​ong story short,12,Im all about you ah,35
evermore (deluxe version),​l​ong story short,12,Yeah yeah,36
evermore (deluxe version),​l​ong story short,12,Im all about you,37
evermore (deluxe version),​l​ong story short,12,No more keepin score,38
evermore (deluxe version),​l​ong story short,12,Now I just keep you warm Keep you warm,39
evermore (deluxe version),​l​ong story short,12,No more tug of war,40
evermore (deluxe version),​l​ong story short,12,Now I just know theres more Know theres more,41
evermore (deluxe version),​l​ong story short,12,No more keepin score,42
evermore (deluxe version),​l​ong story short,12,Now I just keep you warm Keep you warm,43
evermore (deluxe version),​l​ong story short,12,And my waves meet your shore,44
evermore (deluxe version),​l​ong story short,12,Ever and evermore,45
evermore (deluxe version),​l​ong story short,12,Past me,46
evermore (deluxe version),​l​ong story short,12,I wanna tell you not to get lost in these petty things,47
evermore (deluxe version),​l​ong story short,12,Your nemeses,48
evermore (deluxe version),​l​ong story short,12,Will defeat themselves before you get the chance to swing,49
evermore (deluxe version),​l​ong story short,12,And hes passing by,50
evermore (deluxe version),​l​ong story short,12,Rare as the glimmer of a comet in the sky,51
evermore (deluxe version),​l​ong story short,12,And he feels like home,52
evermore (deluxe version),​l​ong story short,12,If the shoe fits walk in it everywhere you go,53
evermore (deluxe version),​l​ong story short,12,And I fell from the pedestal,54
evermore (deluxe version),​l​ong story short,12,Right down the rabbit hole,55
evermore (deluxe version),​l​ong story short,12,Long story short it was a bad time,56
evermore (deluxe version),​l​ong story short,12,Pushed from the precipice,57
evermore (deluxe version),​l​ong story short,12,Climbed right back up the cliff,58
evermore (deluxe version),​l​ong story short,12,Long story short I survived,59
evermore (deluxe version),​l​ong story short,12,Now Im all about you,60
evermore (deluxe version),​l​ong story short,12,And now Im all about you ah,61
evermore (deluxe version),​l​ong story short,12,And now Im all about you,62
evermore (deluxe version),​l​ong story short,12,And now Im all about you ah,63
evermore (deluxe version),​l​ong story short,12,Yeah yeah,64
evermore (deluxe version),​l​ong story short,12,Im all about you,65
evermore (deluxe version),​l​ong story short,12,And now Yeah yeah,66
evermore (deluxe version),​l​ong story short,12,Im all about you,67
evermore (deluxe version),​l​ong story short,12,Long story short it was a bad time,68
evermore (deluxe version),​l​ong story short,12,Long story short I survived,69
evermore (deluxe version),​marjorie,13,Never be so kind,1
evermore (deluxe version),​marjorie,13,You forget to be clever,2
evermore (deluxe version),​marjorie,13,Never be so clever,3
evermore (deluxe version),​marjorie,13,You forget to be kind,4
evermore (deluxe version),​marjorie,13,And if I didnt know better,5
evermore (deluxe version),​marjorie,13,Id think you were talking to me now,6
evermore (deluxe version),​marjorie,13,If I didnt know better,7
evermore (deluxe version),​marjorie,13,Id think you were still around,8
evermore (deluxe version),​marjorie,13,What died didnt stay dead,9
evermore (deluxe version),​marjorie,13,What died didnt stay dead,10
evermore (deluxe version),​marjorie,13,Youre alive youre alive in my head,11
evermore (deluxe version),​marjorie,13,What died didnt stay dead,12
evermore (deluxe version),​marjorie,13,What died didnt stay dead,13
evermore (deluxe version),​marjorie,13,Youre alive so alive,14
evermore (deluxe version),​marjorie,13,Never be so politе,15
evermore (deluxe version),​marjorie,13,You forget your power,16
evermore (deluxe version),​marjorie,13,Nevеr wield such power,17
evermore (deluxe version),​marjorie,13,You forget to be polite,18
evermore (deluxe version),​marjorie,13,And if I didnt know better,19
evermore (deluxe version),​marjorie,13,Id think you were listening to me now,20
evermore (deluxe version),​marjorie,13,If I didnt know better,21
evermore (deluxe version),​marjorie,13,Id think you were still around,22
evermore (deluxe version),​marjorie,13,What died didnt stay dead,23
evermore (deluxe version),​marjorie,13,What died didnt stay dead,24
evermore (deluxe version),​marjorie,13,Youre alive youre alive in my head,25
evermore (deluxe version),​marjorie,13,What died didnt stay dead,26
evermore (deluxe version),​marjorie,13,What died didnt stay dead,27
evermore (deluxe version),​marjorie,13,Youre alive so alive,28
evermore (deluxe version),​marjorie,13,The autumn chill that wakes me up,29
evermore (deluxe version),​marjorie,13,You loved the amber skies so much,30
evermore (deluxe version),​marjorie,13,Long limbs and frozen swims,31
evermore (deluxe version),​marjorie,13,Youd always go past where our feet could touch,32
evermore (deluxe version),​marjorie,13,And I complained the whole way there,33
evermore (deluxe version),​marjorie,13,The car ride back and up the stairs,34
evermore (deluxe version),​marjorie,13,I shouldve asked you questions,35
evermore (deluxe version),​marjorie,13,I shouldve asked you how to be,36
evermore (deluxe version),​marjorie,13,Asked you to write it down for me,37
evermore (deluxe version),​marjorie,13,Shouldve kept every grocery store receipt,38
evermore (deluxe version),​marjorie,13,Cause every scrap of you would be taken from me,39
evermore (deluxe version),​marjorie,13,Watched as you signed your name Marjorie,40
evermore (deluxe version),​marjorie,13,All your closets of backlogged dreams,41
evermore (deluxe version),​marjorie,13,And how you left them all to me,42
evermore (deluxe version),​marjorie,13,What died didnt stay dead,43
evermore (deluxe version),​marjorie,13,What died didnt stay dead,44
evermore (deluxe version),​marjorie,13,Youre alive youre alive in my head,45
evermore (deluxe version),​marjorie,13,What died didnt stay dead,46
evermore (deluxe version),​marjorie,13,What died didnt stay dead,47
evermore (deluxe version),​marjorie,13,Youre alive so alive,48
evermore (deluxe version),​marjorie,13,And if I didnt know better,49
evermore (deluxe version),​marjorie,13,Id think you were singing to me now,50
evermore (deluxe version),​marjorie,13,If I didnt know better,51
evermore (deluxe version),​marjorie,13,Id think you were still around,52
evermore (deluxe version),​marjorie,13,I know better,53
evermore (deluxe version),​marjorie,13,But I still feel you all around,54
evermore (deluxe version),​marjorie,13,I know better,55
evermore (deluxe version),​marjorie,13,But youre still around,56
evermore (deluxe version),​closure,14,Its been a long time,1
evermore (deluxe version),​closure,14,And seeing the shape of your name,2
evermore (deluxe version),​closure,14,Still spells out pain,3
evermore (deluxe version),​closure,14,It wasnt right,4
evermore (deluxe version),​closure,14,The way it all went down,5
evermore (deluxe version),​closure,14,Looks like you know that now,6
evermore (deluxe version),​closure,14,Yes I got your letter,7
evermore (deluxe version),​closure,14,Yes Im doing better,8
evermore (deluxe version),​closure,14,It cut deep to know ya right to the bone,9
evermore (deluxe version),​closure,14,Yes I got your letter,10
evermore (deluxe version),​closure,14,Yes Im doing better,11
evermore (deluxe version),​closure,14,I know that its over I dont need your,12
evermore (deluxe version),​closure,14,Closure your closure,13
evermore (deluxe version),​closure,14,Dont treat me like,14
evermore (deluxe version),​closure,14,Some situation that needs to be handled,15
evermore (deluxe version),​closure,14,Im fine with my spite,16
evermore (deluxe version),​closure,14,And my tears and my beers and my candles,17
evermore (deluxe version),​closure,14,I can feel you smoothing me over,18
evermore (deluxe version),​closure,14,Yes I got your letter,19
evermore (deluxe version),​closure,14,Yes Im doing bettеr,20
evermore (deluxe version),​closure,14,It cut deep to know ya right to the bone,21
evermore (deluxe version),​closure,14,Yes I got your lеtter,22
evermore (deluxe version),​closure,14,Yes Im doing better,23
evermore (deluxe version),​closure,14,I know that its over I dont need your,24
evermore (deluxe version),​closure,14,Closure your closure,25
evermore (deluxe version),​closure,14,Your closure your closure,26
evermore (deluxe version),​closure,14,I know Im just a wrinkle in your new life,27
evermore (deluxe version),​closure,14,Staying friends would iron it out so nice,28
evermore (deluxe version),​closure,14,Guilty guilty reaching out across the sea,29
evermore (deluxe version),​closure,14,That you put between you and me,30
evermore (deluxe version),​closure,14,But its fake and its oh so unnecessary,31
evermore (deluxe version),​closure,14,Yes I got your letter,32
evermore (deluxe version),​closure,14,Yes Im doing better,33
evermore (deluxe version),​closure,14,It cut deep to know ya right to the bone,34
evermore (deluxe version),​closure,14,Yes I got your letter,35
evermore (deluxe version),​closure,14,Yes Im doing better,36
evermore (deluxe version),​closure,14,I know that its over I dont need your,37
evermore (deluxe version),​closure,14,Closure closure your closure,38
evermore (deluxe version),​closure,14,Your closure,39
evermore (deluxe version),​evermore,15,Gray November,1
evermore (deluxe version),​evermore,15,Ive been down since July,2
evermore (deluxe version),​evermore,15,Motion capture,3
evermore (deluxe version),​evermore,15,Put me in a bad light,4
evermore (deluxe version),​evermore,15,I replay my footsteps on each stepping stone,5
evermore (deluxe version),​evermore,15,Trying to find the one where I went wrong,6
evermore (deluxe version),​evermore,15,Writing letters,7
evermore (deluxe version),​evermore,15,Addressed to the fire,8
evermore (deluxe version),​evermore,15,And I was catching my breath,9
evermore (deluxe version),​evermore,15,Staring out an open window,10
evermore (deluxe version),​evermore,15,Catching my death,11
evermore (deluxe version),​evermore,15,And I couldnt be sure,12
evermore (deluxe version),​evermore,15,I had a feeling so peculiar,13
evermore (deluxe version),​evermore,15,That this pain would be for,14
evermore (deluxe version),​evermore,15,Evermore,15
evermore (deluxe version),​evermore,15,Hey December,16
evermore (deluxe version),​evermore,15,Guess Im feeling unmoored,17
evermore (deluxe version),​evermore,15,Cant remember,18
evermore (deluxe version),​evermore,15,What I used to fight for,19
evermore (deluxe version),​evermore,15,I rewind thе tape but all it does is pause,20
evermore (deluxe version),​evermore,15,On thе very moment all was lost,21
evermore (deluxe version),​evermore,15,Sending signals,22
evermore (deluxe version),​evermore,15,To be doublecrossed,23
evermore (deluxe version),​evermore,15,And I was catching my breath,24
evermore (deluxe version),​evermore,15,Barefoot in the wildest winter,25
evermore (deluxe version),​evermore,15,Catching my death,26
evermore (deluxe version),​evermore,15,And I couldnt be sure,27
evermore (deluxe version),​evermore,15,I had a feeling so peculiar,28
evermore (deluxe version),​evermore,15,That this pain would be for,29
evermore (deluxe version),​evermore,15,Evermore,30
evermore (deluxe version),​evermore,15,Evermore,31
evermore (deluxe version),​evermore,15,Cant not think of all the cost,32
evermore (deluxe version),​evermore,15,And the things that will be lost,33
evermore (deluxe version),​evermore,15,Oh can we just get a pause,34
evermore (deluxe version),​evermore,15,To be certain well be tall again,35
evermore (deluxe version),​evermore,15,Whether weather be the frost,36
evermore (deluxe version),​evermore,15,Or the violence of the dog days,37
evermore (deluxe version),​evermore,15,Im on waves out being tossed,38
evermore (deluxe version),​evermore,15,Is there a line that I could just go cross,39
evermore (deluxe version),​evermore,15,And when I was shipwrecked Cant think of all the cost,40
evermore (deluxe version),​evermore,15,I thought of you All the things that will be lost now,41
evermore (deluxe version),​evermore,15,In the cracks of light Can we just get a pause,42
evermore (deluxe version),​evermore,15,I dreamed of you To be certain well be tall again if you think of all the costs,43
evermore (deluxe version),​evermore,15,It was real enough Whether weather be the frost,44
evermore (deluxe version),​evermore,15,To get me through Or the violence of the dog days,45
evermore (deluxe version),​evermore,15,Or the violence of the dog days,46
evermore (deluxe version),​evermore,15,Out on waves being tossed,47
evermore (deluxe version),​evermore,15,Im on waves out being tossed,48
evermore (deluxe version),​evermore,15,I swear Is there a line that we can just go cross,49
evermore (deluxe version),​evermore,15,You were there,50
evermore (deluxe version),​evermore,15,And I was catching my breath,51
evermore (deluxe version),​evermore,15,Floors of a cabin creaking under my step,52
evermore (deluxe version),​evermore,15,And I couldnt be sure,53
evermore (deluxe version),​evermore,15,I had a feeling so peculiar,54
evermore (deluxe version),​evermore,15,This pain wouldnt be for,55
evermore (deluxe version),​evermore,15,Evermore,56
evermore (deluxe version),​evermore,15,Evermore,57
evermore (deluxe version),​evermore,15,Evermore,58
evermore (deluxe version),​evermore,15,This pain wouldnt be for evermore,59
evermore (deluxe version),​evermore,15,Evermore,60
evermore (deluxe version),​r​ight where you left me,16,Friends break up friends get married,1
evermore (deluxe version),​r​ight where you left me,16,Strangers get born strangers get buried,2
evermore (deluxe version),​r​ight where you left me,16,Trends change rumors fly through new skies,3
evermore (deluxe version),​r​ight where you left me,16,But Im right where you left me,4
evermore (deluxe version),​r​ight where you left me,16,Matches burn after the other,5
evermore (deluxe version),​r​ight where you left me,16,Pages turn and stick to each other,6
evermore (deluxe version),​r​ight where you left me,16,Wages earned and lessons learned,7
evermore (deluxe version),​r​ight where you left me,16,But I Im right where you left me,8
evermore (deluxe version),​r​ight where you left me,16,Help Im still at the restaurant,9
evermore (deluxe version),​r​ight where you left me,16,Still sitting in a corner I haunt,10
evermore (deluxe version),​r​ight where you left me,16,Crosslegged in the dim light,11
evermore (deluxe version),​r​ight where you left me,16,They say What a sad sight,12
evermore (deluxe version),​r​ight where you left me,16,I I swear you could hear a hair pin drop,13
evermore (deluxe version),​r​ight where you left me,16,Right when I felt the moment stop,14
evermore (deluxe version),​r​ight where you left me,16,Glass shattered on the white cloth,15
evermore (deluxe version),​r​ight where you left me,16,Everybody moved on I I stayed there,16
evermore (deluxe version),​r​ight where you left me,16,Dust collected on my pinnedup hair,17
evermore (deluxe version),​r​ight where you left me,16,They expected me to find somewhere,18
evermore (deluxe version),​r​ight where you left me,16,Some perspective but I sat and stared,19
evermore (deluxe version),​r​ight where you left me,16,Right where you left me,20
evermore (deluxe version),​r​ight where you left me,16,You left me no you left me no,21
evermore (deluxe version),​r​ight where you left me,16,You left me no choice but to stay here forever,22
evermore (deluxe version),​r​ight where you left me,16,You left me you left me no oh you left me no,23
evermore (deluxe version),​r​ight where you left me,16,You left me no choice but to stay here forever,24
evermore (deluxe version),​r​ight where you left me,16,Joeboy Sip Alcohol Official Lyrics  Meaning  Verified,25
evermore (deluxe version),​r​ight where you left me,16,Did you ever hear about the girl who got frozen,26
evermore (deluxe version),​r​ight where you left me,16,Time went on for everybody else she wont know it,27
evermore (deluxe version),​r​ight where you left me,16,Shes still twentythree inside her fantasy,28
evermore (deluxe version),​r​ight where you left me,16,How it was supposed to be,29
evermore (deluxe version),​r​ight where you left me,16,Did you hear about the girl who lives in delusion,30
evermore (deluxe version),​r​ight where you left me,16,Breakups happen every day you dont have to lose it,31
evermore (deluxe version),​r​ight where you left me,16,Shes still twentythree inside her fantasy,32
evermore (deluxe version),​r​ight where you left me,16,And youre sitting in front of me,33
evermore (deluxe version),​r​ight where you left me,16,At the restaurant when I was still the one you want,34
evermore (deluxe version),​r​ight where you left me,16,Crosslegged in the dim light everything was just right,35
evermore (deluxe version),​r​ight where you left me,16,I I could feel the mascara run,36
evermore (deluxe version),​r​ight where you left me,16,You told me that you met someone,37
evermore (deluxe version),​r​ight where you left me,16,Glass shattered on the white cloth,38
evermore (deluxe version),​r​ight where you left me,16,Everybody moved on,39
evermore (deluxe version),​r​ight where you left me,16,Help Im still at the restaurant,40
evermore (deluxe version),​r​ight where you left me,16,Still sitting in a corner I haunt,41
evermore (deluxe version),​r​ight where you left me,16,Crosslegged in the dim light,42
evermore (deluxe version),​r​ight where you left me,16,They say What a sad sight,43
evermore (deluxe version),​r​ight where you left me,16,I I stayed there,44
evermore (deluxe version),​r​ight where you left me,16,Dust collected on my pinnedup hair,45
evermore (deluxe version),​r​ight where you left me,16,Im sure that you got a wife out there,46
evermore (deluxe version),​r​ight where you left me,16,Kids and Christmas but Im unaware,47
evermore (deluxe version),​r​ight where you left me,16,Cause Im right where I cause no harm,48
evermore (deluxe version),​r​ight where you left me,16,Mind my business,49
evermore (deluxe version),​r​ight where you left me,16,If our love died young,50
evermore (deluxe version),​r​ight where you left me,16,I cant bear witness,51
evermore (deluxe version),​r​ight where you left me,16,And its been so long,52
evermore (deluxe version),​r​ight where you left me,16,But if you ever think you got it wrong,53
evermore (deluxe version),​r​ight where you left me,16,Im right where,54
evermore (deluxe version),​r​ight where you left me,16,You left me,55
evermore (deluxe version),​r​ight where you left me,16,You left me no oh you left me no,56
evermore (deluxe version),​r​ight where you left me,16,You left me no choice but to stay here forever,57
evermore (deluxe version),​r​ight where you left me,16,You left me,58
evermore (deluxe version),​r​ight where you left me,16,You left me no oh you left me no,59
evermore (deluxe version),​r​ight where you left me,16,You left me no choice but to stay here forever,60
evermore (deluxe version),​it’s time to go,17,When the dinner is cold and the chatter gets old,1
evermore (deluxe version),​it’s time to go,17,You ask for the tab,2
evermore (deluxe version),​it’s time to go,17,Or that moment again hes insisting that friends,3
evermore (deluxe version),​it’s time to go,17,Look at each other like that,4
evermore (deluxe version),​it’s time to go,17,When the words of a sister come back in whispers,5
evermore (deluxe version),​it’s time to go,17,That prove she was not in fact what she seemed,6
evermore (deluxe version),​it’s time to go,17,Not a twin from your dreams,7
evermore (deluxe version),​it’s time to go,17,Shes a crook who was caught,8
evermore (deluxe version),​it’s time to go,17,That old familiar body ache,9
evermore (deluxe version),​it’s time to go,17,The snaps from the same little breaks in your soul,10
evermore (deluxe version),​it’s time to go,17,You know when its time to go,11
evermore (deluxe version),​it’s time to go,17,Twenty years at your job,12
evermore (deluxe version),​it’s time to go,17,Then the son of the boss gets the spot that was yours,13
evermore (deluxe version),​it’s time to go,17,Or trying to stay for the kids,14
evermore (deluxe version),​it’s time to go,17,When keeping it how it is will only break their hearts worse,15
evermore (deluxe version),​it’s time to go,17,That old familiar body ache,16
evermore (deluxe version),​it’s time to go,17,The snaps from the same little breaks in your soul,17
evermore (deluxe version),​it’s time to go,17,You know when its time to go,18
evermore (deluxe version),​it’s time to go,17,Sometimes giving up is the strong thing,19
evermore (deluxe version),​it’s time to go,17,Sometimes to run is the brave thing,20
evermore (deluxe version),​it’s time to go,17,Sometimes walking out is the one thing,21
evermore (deluxe version),​it’s time to go,17,That will find you the right thing,22
evermore (deluxe version),​it’s time to go,17,Sometimes giving up is the strong thing,23
evermore (deluxe version),​it’s time to go,17,Sometimes to run is the brave thing,24
evermore (deluxe version),​it’s time to go,17,Sometimes walking out is the one thing,25
evermore (deluxe version),​it’s time to go,17,That will find you the right thing,26
evermore (deluxe version),​it’s time to go,17,Fifteen years fifteen million tears,27
evermore (deluxe version),​it’s time to go,17,Begging til my knees bled,28
